NIN,FirstName,LastName,Sex,BirthDate,Wilaya,BloodGroup,Job,Generation,Parents
191997120258594032,Hocine,BOURAS,M,1997-12-02,19,A-,Étudiant,2,"['191970050671231963', '191971070575555686']"
192006092213349252,Lidia,BOURAS,F,2006-09-22,19,B+,Étudiant,2,"['191970050671231963', '191971070575555686']"
152004080531297989,Mustapha,NESSAH,M,2004-08-05,15,A+,Étudiant,2,"['151984081534439542', '151986041964001972']"
152015061647709976,Kamel,NESSAH,M,2015-06-16,15,AB+,Aucun,2,"['151984081534439542', '151986041964001972']"
152020041310131235,Yanis,NESSAH,M,2020-04-13,15,A+,Aucun,2,"['151984081534439542', '151986041964001972']"
192010052321078068,Fares,MAROUNI,M,2010-05-23,19,O+,Aucun,2,"['191990101057419348', '311960080378241099']"
192010052337142461,Djafer,MAROUNI,M,2010-05-23,19,O-,Aucun,2,"['191990101057419348', '311960080378241099']"
192018011000465354,Islam,MAROUNI,M,2018-01-10,19,A+,Aucun,2,"['191990101057419348', '311960080378241099']"
192019042660124754,Hichem,MAROUNI,M,2019-04-26,19,A-,Aucun,2,"['191990101057419348', '311960080378241099']"
021986010982687247,Nadjma,BOULEMALI,F,1986-01-09,2,O+,Ouvrier du bâtiment,2,"['021953120461857976', '181966050971049393']"
021990062610703609,Djamel,BOULEMALI,M,1990-06-26,2,AB-,Artisan,2,"['021953120461857976', '181966050971049393']"
021992101549841846,Ilham,BOULEMALI,F,1992-10-15,2,AB-,Chômeur,2,"['021953120461857976', '181966050971049393']"
492000042182985582,Yacine,MANSOURI,M,2000-04-21,49,AB-,Étudiant,2,"['491975012282412625', '011970012565040260']"
492003031267479656,Fella,MANSOURI,F,2003-03-12,49,O-,Étudiant,2,"['491975012282412625', '011970012565040260']"
492012032259653521,Zahra,MANSOURI,F,2012-03-22,49,AB-,Aucun,2,"['491975012282412625', '011970012565040260']"
492014101600934620,Amira,MANSOURI,F,2014-10-16,49,AB-,Aucun,2,"['491975012282412625', '011970012565040260']"
201992021115591281,Brahim,ABOUNE,M,1992-02-11,20,B-,Maçon,2,"['201974061476756793', '151992092140164191']"
201999031410165597,Younes,ABOUNE,M,1999-03-14,20,O-,Étudiant,2,"['201974061476756793', '151992092140164191']"
202004021375715584,Ouarda,ABOUNE,F,2004-02-13,20,B-,Étudiant,2,"['201974061476756793', '151992092140164191']"
422011021094339059,Soumia,MOKHTARI,F,2011-02-10,42,O-,Aucun,2,"['421974072350933362', '071974092491550622']"
422013051318892685,Amel,MOKHTARI,F,2013-05-13,42,O-,Aucun,2,"['421974072350933362', '071974092491550622']"
422014061472033233,Faycel,MOKHTARI,M,2014-06-14,42,B+,Aucun,2,"['421974072350933362', '071974092491550622']"
192020122103096567,Abdelmoula,MAROUNI,M,2020-12-21,19,B-,Aucun,2,"['191987032484652293', '211987070768307082']"
192020122590523864,Lina,MAROUNI,F,2020-12-25,19,AB-,Aucun,2,"['191987032484652293', '211987070768307082']"
292018041058785091,Nadjma,SAIDI,F,2018-04-10,29,B+,Aucun,2,"['291993010330797766', '471968040709555038']"
292020071217757341,Naïla,SAIDI,F,2020-07-12,29,B-,Aucun,2,"['291993010330797766', '471968040709555038']"
292020082318876730,Habib,SAIDI,M,2020-08-23,29,O-,Aucun,2,"['291993010330797766', '471968040709555038']"
052006060525322937,Aldjia,LAIB,F,2006-06-05,5,A-,Étudiant,2,"['051985082436550395', '051985052744680899']"
052007092430271530,Redouane,LAIB,M,2007-09-24,5,A+,Étudiant,2,"['051985082436550395', '051985052744680899']"
052015081249262790,Chafia,LAIB,F,2015-08-12,5,A-,Aucun,2,"['051985082436550395', '051985052744680899']"
052019100409333240,Said,LAIB,M,2019-10-04,5,A-,Aucun,2,"['051985082436550395', '051985052744680899']"
422018011432664806,Rania,KHADIR,F,2018-01-14,42,A+,Aucun,2,"['421999112513012547', '351990081174831530']"
422019071323137090,Salma,KHADIR,F,2019-07-13,42,AB-,Aucun,2,"['421999112513012547', '351990081174831530']"
052005070951052223,Dihia,RAHMANI,F,2005-07-09,5,A-,Étudiant,2,"['051980041265941132', '011978121280652704']"
052006120990997875,Taki,RAHMANI,M,2006-12-09,5,A-,Étudiant,2,"['051980041265941132', '011978121280652704']"
052017071349642115,Naïma,RAHMANI,F,2017-07-13,5,A-,Aucun,2,"['051980041265941132', '011978121280652704']"
432004101560958252,Racim,HOUARI,M,2004-10-15,43,B+,Étudiant,2,"['431982120233320343', '051964112560136628']"
432007022322341658,Aziza,HOUARI,F,2007-02-23,43,O+,Étudiant,2,"['431982120233320343', '051964112560136628']"
061999052246239220,Kader,YAHIAOUI,M,1999-05-22,6,B+,Étudiant,2,"['061962042892628601', '551974060910010745']"
062001032839730295,Rim,YAHIAOUI,F,2001-03-28,6,B-,Étudiant,2,"['061962042892628601', '551974060910010745']"
062002080678110851,Djilali,YAHIAOUI,M,2002-08-06,6,B-,Étudiant,2,"['061962042892628601', '551974060910010745']"
062013090722885253,Dallal,LARBI,F,2013-09-07,6,B-,Aucun,2,"['061974121006957530', '211988051889787103']"
062014092437658622,Douaa,LARBI,F,2014-09-24,6,O-,Aucun,2,"['061974121006957530', '211988051889787103']"
352015121978036772,Marouane,BELHADJ,M,2015-12-19,35,B-,Aucun,2,"['351989091884538284', '131980041541483591']"
352017042518676289,Sofiane,BELHADJ,M,2017-04-25,35,O+,Aucun,2,"['351989091884538284', '131980041541483591']"
352018021122052368,Nabil,BELHADJ,M,2018-02-11,35,B-,Aucun,2,"['351989091884538284', '131980041541483591']"
392016101857140576,Kheira,TOUATI,F,2016-10-18,39,A-,Aucun,2,"['391978121027973251', '451991011314854826']"
392018091274742419,Lounes,TOUATI,M,2018-09-12,39,AB-,Aucun,2,"['391978121027973251', '451991011314854826']"
392018102265449678,Salah,TOUATI,M,2018-10-22,39,AB-,Aucun,2,"['391978121027973251', '451991011314854826']"
382004110523217726,Kenza,SMAILI,F,2004-11-05,38,B-,Étudiant,2,"['381983070154243807', '401984103198533123']"
382011033151059459,Idir,SMAILI,M,2011-03-31,38,O+,Aucun,2,"['381983070154243807', '401984103198533123']"
382019100926030450,Ramy,SMAILI,M,2019-10-09,38,B-,Aucun,2,"['381983070154243807', '401984103198533123']"
322008101764606296,Nourhan,HADJI,F,2008-10-17,32,A-,Étudiant,2,"['321977092715751691', '151987022476217543']"
322014102010536392,Katia,HADJI,F,2014-10-20,32,A-,Aucun,2,"['321977092715751691', '151987022476217543']"
452002052663422702,Amira,HAMKACEM,F,2002-05-26,45,A-,Étudiant,2,"['451973071581485837', '581983071716070230']"
452010122805021798,Salima,HAMKACEM,F,2010-12-28,45,O-,Aucun,2,"['451973071581485837', '581983071716070230']"
452013031169993254,Yassir,HAMKACEM,M,2013-03-11,45,O-,Aucun,2,"['451973071581485837', '581983071716070230']"
452013123145839426,Younes,HAMKACEM,M,2013-12-31,45,O-,Aucun,2,"['451973071581485837', '581983071716070230']"
172001121985619074,Issam,HADJI,M,2001-12-19,17,O+,Étudiant,2,"['171981120787381136', '051978021505879878']"
172018080560759436,Ilyès,HADJI,M,2018-08-05,17,O+,Aucun,2,"['171981120787381136', '051978021505879878']"
172019121892213893,Yassir,HADJI,M,2019-12-18,17,O+,Aucun,2,"['171981120787381136', '051978021505879878']"
582000052365121343,Yamna,AMARA,F,2000-05-23,58,O-,Étudiant,2,"['581970041268170565', '581969111436906271']"
582001111665828969,Tarek,AMARA,M,2001-11-16,58,O-,Étudiant,2,"['581970041268170565', '581969111436906271']"
582007091636667385,Anis,AMARA,M,2007-09-16,58,O-,Étudiant,2,"['581970041268170565', '581969111436906271']"
252012010570588536,Ania,BOURAS,F,2012-01-05,25,A-,Aucun,2,"['251990081773338164', '321986061094192721']"
252015090134513635,Celia,BOURAS,F,2015-09-01,25,A-,Aucun,2,"['251990081773338164', '321986061094192721']"
292007070705224934,Aziz,HADJI,M,2007-07-07,29,O-,Étudiant,2,"['291988031589368618', '321972021208449404']"
292013090428003856,Leila,HADJI,F,2013-09-04,29,O-,Aucun,2,"['291988031589368618', '321972021208449404']"
292019072851264705,Chabane,HADJI,M,2019-07-28,29,O+,Aucun,2,"['291988031589368618', '321972021208449404']"
061992012711902462,Ouiza,REHMOUN,F,1992-01-27,6,O+,Fonctionnaire,2,"['061968020889440882', '061960110588138813']"
062001061685446413,Karima,REHMOUN,F,2001-06-16,6,O+,Étudiant,2,"['061968020889440882', '061960110588138813']"
062003070967432484,Ouiza,REHMOUN,F,2003-07-09,6,AB-,Étudiant,2,"['061968020889440882', '061960110588138813']"
572003032050215662,Ania,HAMKACEM,F,2003-03-20,57,B+,Étudiant,2,"['571975120518177146', '131986110635862060']"
572007071728422314,Amina,HAMKACEM,F,2007-07-17,57,O-,Étudiant,2,"['571975120518177146', '131986110635862060']"
572015022106915263,Adem,HAMKACEM,M,2015-02-21,57,O-,Aucun,2,"['571975120518177146', '131986110635862060']"
572015120718749508,Ouardia,HAMKACEM,F,2015-12-07,57,O-,Aucun,2,"['571975120518177146', '131986110635862060']"
252001111872099991,Tiziri,BOURAS,F,2001-11-18,25,O-,Étudiant,2,"['251982082072073470', '301978101843720213']"
252018121621962854,Sana,BOURAS,F,2018-12-16,25,A-,Aucun,2,"['251982082072073470', '301978101843720213']"
192008040986271581,Dahbia,MOKHTARI,F,2008-04-09,19,A-,Étudiant,2,"['191975021458539862', '191974061488555670']"
192011030270300673,Omar,MOKHTARI,M,2011-03-02,19,O+,Aucun,2,"['191975021458539862', '191974061488555670']"
192014072769899066,Ghenima,MOKHTARI,F,2014-07-27,19,A-,Aucun,2,"['191975021458539862', '191974061488555670']"
582013102828746196,Mahmoud,BENSAID,M,2013-10-28,58,AB+,Aucun,2,"['581993012546746703', '031970012170735006']"
582016102021375700,Tiziri,BENSAID,F,2016-10-20,58,B+,Aucun,2,"['581993012546746703', '031970012170735006']"
582018030986608582,Islem,BENSAID,M,2018-03-09,58,AB-,Aucun,2,"['581993012546746703', '031970012170735006']"
201995091428089933,Mohamed,ABED,M,1995-09-14,20,AB-,Chauffeur routier,2,"['201965092567755377', '581984101656605483']"
202002030193374346,Bilel,ABED,M,2002-03-01,20,O-,Étudiant,2,"['201965092567755377', '581984101656605483']"
461971020981929950,Wafia,TOUATI,F,1971-02-09,46,A-,Chômeur,2,"['461953110557176640', '291993120238730417']"
461976020688657210,Hana,TOUATI,F,1976-02-06,46,O-,Vendeuse,2,"['461953110557176640', '291993120238730417']"
461985052416485671,Ghiles,TOUATI,M,1985-05-24,46,O+,Étudiant,2,"['461953110557176640', '291993120238730417']"
572015061048438370,Ilyès,SALHI,M,2015-06-10,57,A-,Aucun,2,"['571995122741719725', '161978060443372268']"
572016062171214711,Mounira,SALHI,F,2016-06-21,57,A-,Aucun,2,"['571995122741719725', '161978060443372268']"
572018031533349888,Terkia,SALHI,F,2018-03-15,57,O-,Aucun,2,"['571995122741719725', '161978060443372268']"
372004100905095029,Lyes,KHADIR,M,2004-10-09,37,O-,Étudiant,2,"['371970111530972365', '391968080267000592']"
372010122252415585,Zohra,KHADIR,F,2010-12-22,37,B-,Aucun,2,"['371970111530972365', '391968080267000592']"
372010122423683804,Reda,KHADIR,M,2010-12-24,37,O-,Aucun,2,"['371970111530972365', '391968080267000592']"
372010123134716953,Mbarka,KHADIR,F,2010-12-31,37,B-,Aucun,2,"['371970111530972365', '391968080267000592']"
251988081566316470,Azzedine,YAHIAOUI,M,1988-08-15,25,AB+,Étudiant,2,"['251967030528884472', '251966062490593930']"
251993070904543218,Celia,YAHIAOUI,F,1993-07-09,25,O-,Commerçant,2,"['251967030528884472', '251966062490593930']"
302001100468879010,Ines,BANALI,F,2001-10-04,30,A-,Étudiant,2,"['301981032738725469', '311966050173193502']"
302005030614508493,Zahia,BANALI,F,2005-03-06,30,A-,Étudiant,2,"['301981032738725469', '311966050173193502']"
302010121158788760,Aïcha,BANALI,F,2010-12-11,30,A+,Aucun,2,"['301981032738725469', '311966050173193502']"
302019071407261640,Rabah,BANALI,M,2019-07-14,30,A+,Aucun,2,"['301981032738725469', '311966050173193502']"
272014122006291305,Sara,TALEB,F,2014-12-20,27,A+,Aucun,2,"['271993120951666217', '051988111075479907']"
272017051181595467,Massinissa,TALEB,M,2017-05-11,27,O+,Aucun,2,"['271993120951666217', '051988111075479907']"
272019041447862530,Zakia,TALEB,F,2019-04-14,27,A+,Aucun,2,"['271993120951666217', '051988111075479907']"
471975032492046556,Lidia,HOUCH,F,1975-03-24,47,B-,Chômeur,2,"['471956051710860700', '471955121720832233']"
471985022890861989,Salim,HOUCH,M,1985-02-28,47,B+,Chômeur,2,"['471956051710860700', '471955121720832233']"
151987121758706034,Yamina,MOUSSAOUI,F,1987-12-17,15,B-,Commerçant,2,"['151964121536103711', '181988022540485863']"
151993110616247036,Ramy,MOUSSAOUI,M,1993-11-06,15,B-,Chômeur,2,"['151964121536103711', '181988022540485863']"
552003100274404864,Faycel,ABOUNE,M,2003-10-02,55,B-,Étudiant,2,"['551969071537183076', '221970100113484266']"
552006020908952614,Dounia,ABOUNE,F,2006-02-09,55,A-,Étudiant,2,"['551969071537183076', '221970100113484266']"
552009063039767993,Taki,ABOUNE,M,2009-06-30,55,B-,Aucun,2,"['551969071537183076', '221970100113484266']"
552009112752986462,Mustapha,ABOUNE,M,2009-11-27,55,A-,Aucun,2,"['551969071537183076', '221970100113484266']"
422001071926804882,Soumia,BELOUATI,F,2001-07-19,42,B-,Étudiant,2,"['421967041288437790', '181961040905461628']"
422002121204305891,Soumia,BELOUATI,F,2002-12-12,42,B-,Étudiant,2,"['421967041288437790', '181961040905461628']"
422004091186902138,Mahmoud,BELOUATI,M,2004-09-11,42,O-,Étudiant,2,"['421967041288437790', '181961040905461628']"
422006101001987259,Kawthar,BELOUATI,F,2006-10-10,42,O-,Étudiant,2,"['421967041288437790', '181961040905461628']"
182019082152289991,Samara,BELHADJ,F,2019-08-21,18,AB-,Aucun,2,"['181981110205373204', '291981012502002746']"
182020122462629064,Kenza,BELHADJ,F,2020-12-24,18,O-,Aucun,2,"['181981110205373204', '291981012502002746']"
182020122415876746,Safa,BELHADJ,F,2020-12-24,18,A-,Aucun,2,"['181981110205373204', '291981012502002746']"
182020122755825989,Mounira,BELHADJ,F,2020-12-27,18,B-,Aucun,2,"['181981110205373204', '291981012502002746']"
292001071081284657,Said,RAHMANI,M,2001-07-10,29,B+,Étudiant,2,"['291979121996251752', '291952091606823770']"
292005021189356450,Fadila,RAHMANI,F,2005-02-11,29,B+,Étudiant,2,"['291979121996251752', '291952091606823770']"
292017120954125477,Ismail,RAHMANI,M,2017-12-09,29,O+,Aucun,2,"['291979121996251752', '291952091606823770']"
232000091663939094,Souad,ZEKRI,F,2000-09-16,23,O-,Étudiant,2,"['231973021489147317', '301976061187042134']"
232005091209953150,Safa,ZEKRI,F,2005-09-12,23,A-,Étudiant,2,"['231973021489147317', '301976061187042134']"
232010111009051187,Riyad,ZEKRI,M,2010-11-10,23,B-,Aucun,2,"['231973021489147317', '301976061187042134']"
232013101325917217,Abdelrahman,ZEKRI,M,2013-10-13,23,O-,Aucun,2,"['231973021489147317', '301976061187042134']"
152015012581386304,Zouina,NESSAH,F,2015-01-25,15,B-,Aucun,2,"['151978050421455175', '311978031565958333']"
152016042900099317,Dina,NESSAH,F,2016-04-29,15,B+,Aucun,2,"['151978050421455175', '311978031565958333']"
511997031525100130,Ismail,AISSAOUI,M,1997-03-15,51,B-,Étudiant,2,"['511974022349242390', '051986011800266772']"
512007050504135230,Malika,AISSAOUI,F,2007-05-05,51,A-,Étudiant,2,"['511974022349242390', '051986011800266772']"
512011022747157896,Sabrina,AISSAOUI,F,2011-02-27,51,B-,Aucun,2,"['511974022349242390', '051986011800266772']"
162002030733359784,Amrane,SAMER,M,2002-03-07,16,AB-,Étudiant,2,"['161973040537553697', '401967010506674063']"
162007010715325927,Sana,SAMER,F,2007-01-07,16,A-,Étudiant,2,"['161973040537553697', '401967010506674063']"
162008041138612184,Mustapha,SAMER,M,2008-04-11,16,A-,Étudiant,2,"['161973040537553697', '401967010506674063']"
022018070339964362,Inès,HOUARI,F,2018-07-03,2,A-,Aucun,2,"['021991100367164461', '491996071383003368']"
022018070315784471,Fethi,HOUARI,M,2018-07-03,2,A-,Aucun,2,"['021991100367164461', '491996071383003368']"
152017081622611929,Samira,BELOUATI,F,2017-08-16,15,O-,Aucun,2,"['151986021754239396', '471971031881294726']"
152019120241010790,Djilali,BELOUATI,M,2019-12-02,15,O+,Aucun,2,"['151986021754239396', '471971031881294726']"
441990121489898227,Kheira,TOUMI,F,1990-12-14,44,O+,Chômeur,2,"['441972051960547209', '141974091378573326']"
442000102996147039,Ouardia,TOUMI,F,2000-10-29,44,A+,Étudiant,2,"['441972051960547209', '141974091378573326']"
442002090412130732,Mehdi,TOUMI,M,2002-09-04,44,A-,Étudiant,2,"['441972051960547209', '141974091378573326']"
192015092504014601,Ghenima,ABDELLI,F,2015-09-25,19,B-,Aucun,2,"['191979012334346893', '271990011821755800']"
192018121489569040,Dahbia,ABDELLI,F,2018-12-14,19,B-,Aucun,2,"['191979012334346893', '271990011821755800']"
192019121223449997,Faycel,ABDELLI,M,2019-12-12,19,B-,Aucun,2,"['191979012334346893', '271990011821755800']"
192019122068523391,Dahbia,ABDELLI,F,2019-12-20,19,B-,Aucun,2,"['191979012334346893', '271990011821755800']"
212013100635871180,Azzedine,MANSOURI,M,2013-10-06,21,B-,Aucun,2,"['211993082767738516', '411981010312013518']"
212018050154315560,Nafaa,MANSOURI,M,2018-05-01,21,B-,Aucun,2,"['211993082767738516', '411981010312013518']"
022009011013718592,Reda,TALEB,M,2009-01-10,2,A+,Aucun,2,"['021989080755095092', '521977111801231163']"
022020073054275532,Dounia,TALEB,F,2020-07-30,2,A-,Aucun,2,"['021989080755095092', '521977111801231163']"
441994062771453044,Zwipha,BENYAHIA,F,1994-06-27,44,O-,Chômeur,2,"['441955041275302193', '041978120759904435']"
441995050890880472,Siham,BENYAHIA,F,1995-05-08,44,O-,Ouvrier du bâtiment,2,"['441955041275302193', '041978120759904435']"
441995120957773193,Ahmed,BENYAHIA,M,1995-12-09,44,A-,Chômeur,2,"['441955041275302193', '041978120759904435']"
441995122379601130,Leïla,BENYAHIA,F,1995-12-23,44,O-,Comptable,2,"['441955041275302193', '041978120759904435']"
451990110176465734,Aldjia,TOUATI,F,1990-11-01,45,A-,Chômeur,2,"['451966090115312402', '441982031053255875']"
451994012401731593,Malik,TOUATI,M,1994-01-24,45,A-,Chômeur,2,"['451966090115312402', '441982031053255875']"
451996080573206579,Celine,TOUATI,F,1996-08-05,45,B-,Étudiant,2,"['451966090115312402', '441982031053255875']"
551999082035050526,Louiza,ABOUNE,F,1999-08-20,55,B-,Chômeur,2,"['551959081927648834', '101998102659112724']"
551999123121871367,Samia,ABOUNE,F,1999-12-31,55,B-,Étudiant,2,"['551959081927648834', '101998102659112724']"
551999123122737468,Nadjma,ABOUNE,F,1999-12-31,55,B-,Étudiant,2,"['551959081927648834', '101998102659112724']"
551999123194410467,Farah,ABOUNE,F,1999-12-31,55,A-,Étudiant,2,"['551959081927648834', '101998102659112724']"
271984022826749875,Ouiza,NESSAH,F,1984-02-28,27,O-,Fonctionnaire,2,"['271957030173038868', '181970041239514088']"
271991062463624311,Dahbia,NESSAH,F,1991-06-24,27,AB-,Vendeuse,2,"['271957030173038868', '181970041239514088']"
152010092609610894,Hana,MANSOURI,F,2010-09-26,15,A+,Aucun,2,"['151992112336226430', '241991072445630976']"
152015112664297848,Azzedine,MANSOURI,M,2015-11-26,15,O+,Aucun,2,"['151992112336226430', '241991072445630976']"
152017102779097300,Mourad,MANSOURI,M,2017-10-27,15,AB+,Aucun,2,"['151992112336226430', '241991072445630976']"
522007022810465544,Dihia,ABOUN,F,2007-02-28,52,O+,Étudiant,2,"['521975010928275008', '531976100659630720']"
522010062471873781,Ahmed,ABOUN,M,2010-06-24,52,O-,Aucun,2,"['521975010928275008', '531976100659630720']"
081993090430177529,Wided,ABBAS,F,1993-09-04,8,O-,Étudiant,2,"['081973102010171723', '081973120313002172']"
082002111637093412,Dihia,ABBAS,F,2002-11-16,8,O-,Étudiant,2,"['081973102010171723', '081973120313002172']"
082011061443921671,Sofia,ABBAS,F,2011-06-14,8,O-,Aucun,2,"['081973102010171723', '081973120313002172']"
082013101564932633,Racim,ABBAS,M,2013-10-15,8,O-,Aucun,2,"['081973102010171723', '081973120313002172']"
051991082359960000,Dina,KHALDI,F,1991-08-23,5,B+,Femme au foyer,2,"['051967090604654873', '301956072870177483']"
051995012416578351,Akli,KHALDI,M,1995-01-24,5,B+,Commerçant,2,"['051967090604654873', '301956072870177483']"
052000041631875113,Bouchra,KHALDI,F,2000-04-16,5,B+,Étudiant,2,"['051967090604654873', '301956072870177483']"
052001122680057001,Ibtissem,KHALDI,F,2001-12-26,5,A-,Étudiant,2,"['051967090604654873', '301956072870177483']"
422019111725369454,Lamia,KHADIR,F,2019-11-17,42,A+,Aucun,2,"['421994090404377086', '401958061437720192']"
422020081492722417,Wassim,KHADIR,M,2020-08-14,42,O-,Aucun,2,"['421994090404377086', '401958061437720192']"
422020082169731272,Ines,KHADIR,F,2020-08-21,42,A-,Aucun,2,"['421994090404377086', '401958061437720192']"
422020101072910366,Mehdi,KHADIR,M,2020-10-10,42,A+,Aucun,2,"['421994090404377086', '401958061437720192']"
302006082655249584,Kenza,DAHMANI,F,2006-08-26,30,A+,Étudiant,2,"['301984021848574566', '161992020131878018']"
302018042625455374,Fethi,DAHMANI,M,2018-04-26,30,A+,Aucun,2,"['301984021848574566', '161992020131878018']"
302020011087686427,Ahmed,DAHMANI,M,2020-01-10,30,A-,Aucun,2,"['301984021848574566', '161992020131878018']"
302020102684748006,Naïla,DAHMANI,F,2020-10-26,30,A-,Aucun,2,"['301984021848574566', '161992020131878018']"
381985060351242944,Aziz,MIHOUB,M,1985-06-03,38,A+,Étudiant,2,"['381960010859550799', '581976050486737278']"
381986071961902102,Aldjia,MIHOUB,F,1986-07-19,38,A+,Étudiant,2,"['381960010859550799', '581976050486737278']"
381988072080521827,Nadjma,MIHOUB,F,1988-07-20,38,A-,Chômeur,2,"['381960010859550799', '581976050486737278']"
472006022286087218,Teyeb,BELDI,M,2006-02-22,47,AB-,Étudiant,2,"['471988101453251437', '061980021266629431']"
472015050494667002,Madjda,BELDI,F,2015-05-04,47,O-,Aucun,2,"['471988101453251437', '061980021266629431']"
342000080689826135,Adel,CHERIF,M,2000-08-06,34,O+,Chômeur,2,"['341970120337814703', '411978051122436088']"
342006031655046639,Celine,CHERIF,F,2006-03-16,34,O+,Étudiant,2,"['341970120337814703', '411978051122436088']"
012016032100654956,Majda,MESSAOUDI,F,2016-03-21,1,B-,Aucun,2,"['011997012874858387', '441966101743116963']"
012019022064416535,Hichem,MESSAOUDI,M,2019-02-20,1,B-,Aucun,2,"['011997012874858387', '441966101743116963']"
012020101932867170,Nour,MESSAOUDI,F,2020-10-19,1,O+,Aucun,2,"['011997012874858387', '441966101743116963']"
012020120688363591,Rachelle,MESSAOUDI,F,2020-12-06,1,B+,Aucun,2,"['011997012874858387', '441966101743116963']"
452008110958087053,Saïd,CHERIF,M,2008-11-09,45,B-,Étudiant,2,"['451973062734058579', '451972042408829221']"
452013040789127718,Maram,CHERIF,F,2013-04-07,45,O-,Aucun,2,"['451973062734058579', '451972042408829221']"
452013121674270886,Farid,CHERIF,M,2013-12-16,45,A-,Aucun,2,"['451973062734058579', '451972042408829221']"
281977062723000300,Djafer,MAROUNI,M,1977-06-27,28,A-,Mécanicien,2,"['281956040722531199', '211985080435687205']"
281978072730592004,Ramy,MAROUNI,M,1978-07-27,28,A-,Ouvrier du bâtiment,2,"['281956040722531199', '211985080435687205']"
382005100822088065,Ania,ZEMMOURI,F,2005-10-08,38,O-,Étudiant,2,"['381974092217812318', '011997020650202277']"
382010030763028087,Mazouzi,ZEMMOURI,M,2010-03-07,38,A-,Aucun,2,"['381974092217812318', '011997020650202277']"
382012061344601982,Ilhem,ZEMMOURI,F,2012-06-13,38,A-,Aucun,2,"['381974092217812318', '011997020650202277']"
402003092677575446,Zira,CHERIF,F,2003-09-26,40,O-,Étudiant,2,"['401971030439236749', '441966021815410634']"
402006091498293535,Jawad,CHERIF,M,2006-09-14,40,O-,Étudiant,2,"['401971030439236749', '441966021815410634']"
402008111218929796,Lina,CHERIF,F,2008-11-12,40,O-,Étudiant,2,"['401971030439236749', '441966021815410634']"
042016011690857957,Abdelkader,BOUZIANE,M,2016-01-16,4,O+,Aucun,2,"['041977071135811280', '521990041762398554']"
042017050876031993,Kader,BOUZIANE,M,2017-05-08,4,B-,Aucun,2,"['041977071135811280', '521990041762398554']"
042017090428768838,Adem,BOUZIANE,M,2017-09-04,4,B-,Aucun,2,"['041977071135811280', '521990041762398554']"
521998090646446533,Mounira,ABOUN,F,1998-09-06,52,AB+,Étudiant,2,"['521970120323378181', '161989121068070096']"
522009070866408238,Samia,ABOUN,F,2009-07-08,52,O+,Aucun,2,"['521970120323378181', '161989121068070096']"
522010041035154732,Tarek,ABOUN,M,2010-04-10,52,O+,Aucun,2,"['521970120323378181', '161989121068070096']"
022009110608066899,Ouarda,MAROUNI,F,2009-11-06,2,O+,Aucun,2,"['021991012140270213', '221969050231752507']"
022018013172776259,Wahid,MAROUNI,M,2018-01-31,2,A+,Aucun,2,"['021991012140270213', '221969050231752507']"
022020090878567091,Amer,MAROUNI,M,2020-09-08,2,O+,Aucun,2,"['021991012140270213', '221969050231752507']"
022020112831191141,Fares,MAROUNI,M,2020-11-28,2,O-,Aucun,2,"['021991012140270213', '221969050231752507']"
061998100505505884,Mustapha,HAMIDI,M,1998-10-05,6,A-,Étudiant,2,"['061958081594513937', '171978081263563205']"
061998102010925202,Mounira,HAMIDI,F,1998-10-20,6,O+,Étudiant,2,"['061958081594513937', '171978081263563205']"
061998102049726128,Fahima,HAMIDI,F,1998-10-20,6,A-,Chômeur,2,"['061958081594513937', '171978081263563205']"
061998112025024454,Kawthar,HAMIDI,F,1998-11-20,6,A+,Étudiant,2,"['061958081594513937', '171978081263563205']"
452009122351038979,Naima,SAADI,F,2009-12-23,45,B-,Aucun,2,"['451978120285806010', '521987120487441961']"
452010102106882015,Noureddine,SAADI,M,2010-10-21,45,O-,Aucun,2,"['451978120285806010', '521987120487441961']"
452016031663891665,Nawal,SAADI,F,2016-03-16,45,B+,Aucun,2,"['451978120285806010', '521987120487441961']"
092013101132899508,Nabil,YAHIAOUI,M,2013-10-11,9,A-,Aucun,2,"['091982090226943882', '101979123179930815']"
092020062434994884,Sofiane,YAHIAOUI,M,2020-06-24,9,B-,Aucun,2,"['091982090226943882', '101979123179930815']"
402013072899983596,Fouad,BELAIDI,M,2013-07-28,40,A-,Aucun,2,"['401990021441609810', '401992091417127217']"
402020090548346472,Taki,BELAIDI,M,2020-09-05,40,A+,Aucun,2,"['401990021441609810', '401992091417127217']"
402020121732195308,Farid,BELAIDI,M,2020-12-17,40,A-,Aucun,2,"['401990021441609810', '401992091417127217']"
402020122403163116,Ibtissem,BELAIDI,F,2020-12-24,40,O+,Aucun,2,"['401990021441609810', '401992091417127217']"
191999050566942951,Dina,ABDELLI,F,1999-05-05,19,B-,Étudiant,2,"['191971111840254821', '571992110295020267']"
192002082807438506,Zoubir,ABDELLI,M,2002-08-28,19,O-,Étudiant,2,"['191971111840254821', '571992110295020267']"
192003080623397101,Marzouk,ABDELLI,M,2003-08-06,19,B-,Étudiant,2,"['191971111840254821', '571992110295020267']"
192006040113027236,Adel,ABDELLI,M,2006-04-01,19,B-,Étudiant,2,"['191971111840254821', '571992110295020267']"
332020081193938507,Amrane,MOUHOUS,M,2020-08-11,33,O-,Aucun,2,"['331989011063579027', '511978051904215282']"
